timestamp,location,pm2_5,prev_pm2_5,next_pm2_5,pm2_5_change_prev,pm2_5_change_next,trend
2025-01-06T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-06T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-06T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-06T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-06T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-06T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-06T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-07T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-08T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,0.0,99.0,0.0,99.0,Increasing
2025-01-08T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,99.0,0.0,80.0,99.0,-19.0,Decreasing
2025-01-08T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,80.0,99.0,81.0,-19.0,1.0,Increasing
2025-01-08T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,81.0,80.0,81.0,1.0,0.0,Stable
2025-01-08T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,81.0,81.0,70.0,0.0,-11.0,Decreasing
2025-01-08T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,70.0,81.0,66.0,-11.0,-4.0,Decreasing
2025-01-08T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,66.0,70.0,86.0,-4.0,20.0,Increasing
2025-01-08T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,86.0,66.0,117.0,20.0,31.0,Increasing
2025-01-08T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,117.0,86.0,129.0,31.0,12.0,Increasing
2025-01-08T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,129.0,117.0,195.0,12.0,66.0,Increasing
2025-01-08T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,195.0,129.0,245.0,66.0,50.0,Increasing
2025-01-08T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,245.0,195.0,270.0,50.0,25.0,Increasing
2025-01-08T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,270.0,245.0,260.0,25.0,-10.0,Decreasing
2025-01-08T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,260.0,270.0,265.0,-10.0,5.0,Increasing
2025-01-08T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,265.0,260.0,234.0,5.0,-31.0,Decreasing
2025-01-08T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,234.0,265.0,200.0,-31.0,-34.0,Decreasing
2025-01-08T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,200.0,234.0,191.0,-34.0,-9.0,Decreasing
2025-01-08T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,191.0,200.0,176.0,-9.0,-15.0,Decreasing
2025-01-08T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,176.0,191.0,176.0,-15.0,0.0,Stable
2025-01-08T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,176.0,176.0,160.0,0.0,-16.0,Decreasing
2025-01-08T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,160.0,176.0,160.0,-16.0,0.0,Stable
2025-01-08T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,160.0,160.0,192.0,0.0,32.0,Increasing
2025-01-08T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,192.0,160.0,183.0,32.0,-9.0,Decreasing
2025-01-08T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,183.0,192.0,161.0,-9.0,-22.0,Decreasing
2025-01-09T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,161.0,183.0,180.0,-22.0,19.0,Increasing
2025-01-09T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,180.0,161.0,173.0,19.0,-7.0,Decreasing
2025-01-09T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,173.0,180.0,427.0,-7.0,254.0,Increasing
2025-01-09T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,427.0,173.0,369.0,254.0,-58.0,Decreasing
2025-01-09T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,369.0,427.0,323.0,-58.0,-46.0,Decreasing
2025-01-09T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,323.0,369.0,314.0,-46.0,-9.0,Decreasing
2025-01-09T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,314.0,323.0,305.0,-9.0,-9.0,Decreasing
2025-01-09T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,305.0,314.0,374.0,-9.0,69.0,Increasing
2025-01-09T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,374.0,305.0,371.0,69.0,-3.0,Decreasing
2025-01-09T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,371.0,374.0,341.0,-3.0,-30.0,Decreasing
2025-01-09T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,341.0,371.0,338.0,-30.0,-3.0,Decreasing
2025-01-09T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,338.0,341.0,339.0,-3.0,1.0,Increasing
2025-01-09T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,339.0,338.0,347.0,1.0,8.0,Increasing
2025-01-09T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,347.0,339.0,351.0,8.0,4.0,Increasing
2025-01-09T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,351.0,347.0,359.0,4.0,8.0,Increasing
2025-01-09T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,359.0,351.0,373.0,8.0,14.0,Increasing
2025-01-09T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,373.0,359.0,359.0,14.0,-14.0,Decreasing
2025-01-09T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,359.0,373.0,349.0,-14.0,-10.0,Decreasing
2025-01-09T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,349.0,359.0,289.0,-10.0,-60.0,Decreasing
2025-01-09T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,289.0,349.0,157.0,-60.0,-132.0,Decreasing
2025-01-09T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,157.0,289.0,183.0,-132.0,26.0,Increasing
2025-01-09T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,183.0,157.0,198.0,26.0,15.0,Increasing
2025-01-09T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,198.0,183.0,207.0,15.0,9.0,Increasing
2025-01-09T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,207.0,198.0,248.0,9.0,41.0,Increasing
2025-01-10T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,248.0,207.0,220.0,41.0,-28.0,Decreasing
2025-01-10T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,220.0,248.0,222.0,-28.0,2.0,Increasing
2025-01-10T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,222.0,220.0,207.0,2.0,-15.0,Decreasing
2025-01-10T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,207.0,222.0,209.0,-15.0,2.0,Increasing
2025-01-10T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,209.0,207.0,199.0,2.0,-10.0,Decreasing
2025-01-10T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,199.0,209.0,203.0,-10.0,4.0,Increasing
2025-01-10T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,203.0,199.0,196.0,4.0,-7.0,Decreasing
2025-01-10T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,196.0,203.0,217.0,-7.0,21.0,Increasing
2025-01-10T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,217.0,196.0,0.0,21.0,-217.0,Decreasing
2025-01-10T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,217.0,283.0,-217.0,283.0,Increasing
2025-01-10T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,283.0,0.0,273.0,283.0,-10.0,Decreasing
2025-01-10T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,273.0,283.0,290.0,-10.0,17.0,Increasing
2025-01-10T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,290.0,273.0,281.0,17.0,-9.0,Decreasing
2025-01-10T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,281.0,290.0,243.0,-9.0,-38.0,Decreasing
2025-01-10T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,243.0,281.0,188.0,-38.0,-55.0,Decreasing
2025-01-10T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,188.0,243.0,160.0,-55.0,-28.0,Decreasing
2025-01-10T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,160.0,188.0,146.0,-28.0,-14.0,Decreasing
2025-01-10T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,146.0,160.0,146.0,-14.0,0.0,Stable
2025-01-10T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,146.0,146.0,138.0,0.0,-8.0,Decreasing
2025-01-10T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,138.0,146.0,128.0,-8.0,-10.0,Decreasing
2025-01-10T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,128.0,138.0,147.0,-10.0,19.0,Increasing
2025-01-10T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,147.0,128.0,143.0,19.0,-4.0,Decreasing
2025-01-10T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,143.0,147.0,157.0,-4.0,14.0,Increasing
2025-01-10T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,157.0,143.0,183.0,14.0,26.0,Increasing
2025-01-11T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,183.0,157.0,174.0,26.0,-9.0,Decreasing
2025-01-11T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,174.0,183.0,187.0,-9.0,13.0,Increasing
2025-01-11T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,187.0,174.0,182.0,13.0,-5.0,Decreasing
2025-01-11T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,182.0,187.0,192.0,-5.0,10.0,Increasing
2025-01-11T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,192.0,182.0,174.0,10.0,-18.0,Decreasing
2025-01-11T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,174.0,192.0,201.0,-18.0,27.0,Increasing
2025-01-11T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,201.0,174.0,226.0,27.0,25.0,Increasing
2025-01-11T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,226.0,201.0,164.0,25.0,-62.0,Decreasing
2025-01-11T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,164.0,226.0,134.0,-62.0,-30.0,Decreasing
2025-01-11T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,134.0,164.0,135.0,-30.0,1.0,Increasing
2025-01-11T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,135.0,134.0,127.0,1.0,-8.0,Decreasing
2025-01-11T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,127.0,135.0,126.0,-8.0,-1.0,Decreasing
2025-01-11T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,126.0,127.0,132.0,-1.0,6.0,Increasing
2025-01-11T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,132.0,126.0,134.0,6.0,2.0,Increasing
2025-01-11T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,134.0,132.0,129.0,2.0,-5.0,Decreasing
2025-01-11T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,129.0,134.0,149.0,-5.0,20.0,Increasing
2025-01-11T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,149.0,129.0,157.0,20.0,8.0,Increasing
2025-01-11T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,157.0,149.0,159.0,8.0,2.0,Increasing
2025-01-11T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,159.0,157.0,173.0,2.0,14.0,Increasing
2025-01-11T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,173.0,159.0,152.0,14.0,-21.0,Decreasing
2025-01-11T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,152.0,173.0,127.0,-21.0,-25.0,Decreasing
2025-01-11T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,127.0,152.0,129.0,-25.0,2.0,Increasing
2025-01-11T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,129.0,127.0,137.0,2.0,8.0,Increasing
2025-01-11T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,137.0,129.0,151.0,8.0,14.0,Increasing
2025-01-12T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,151.0,137.0,174.0,14.0,23.0,Increasing
2025-01-12T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,174.0,151.0,158.0,23.0,-16.0,Decreasing
2025-01-12T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,158.0,174.0,144.0,-16.0,-14.0,Decreasing
2025-01-12T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,144.0,158.0,146.0,-14.0,2.0,Increasing
2025-01-12T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,146.0,144.0,150.0,2.0,4.0,Increasing
2025-01-12T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,150.0,146.0,149.0,4.0,-1.0,Decreasing
2025-01-12T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,149.0,150.0,138.0,-1.0,-11.0,Decreasing
2025-01-12T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,138.0,149.0,145.0,-11.0,7.0,Increasing
2025-01-12T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,145.0,138.0,153.0,7.0,8.0,Increasing
2025-01-12T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,153.0,145.0,156.0,8.0,3.0,Increasing
2025-01-12T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,156.0,153.0,217.0,3.0,61.0,Increasing
2025-01-12T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,217.0,156.0,203.0,61.0,-14.0,Decreasing
2025-01-12T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,203.0,217.0,199.0,-14.0,-4.0,Decreasing
2025-01-12T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,199.0,203.0,135.0,-4.0,-64.0,Decreasing
2025-01-13T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,135.0,199.0,107.0,-64.0,-28.0,Decreasing
2025-01-13T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,107.0,135.0,122.0,-28.0,15.0,Increasing
2025-01-13T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,122.0,107.0,121.0,15.0,-1.0,Decreasing
2025-01-13T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,121.0,122.0,122.0,-1.0,1.0,Increasing
2025-01-13T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,122.0,121.0,131.0,1.0,9.0,Increasing
2025-01-13T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,131.0,122.0,124.0,9.0,-7.0,Decreasing
2025-01-13T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,124.0,131.0,136.0,-7.0,12.0,Increasing
2025-01-13T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,136.0,124.0,134.0,12.0,-2.0,Decreasing
2025-01-13T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,134.0,136.0,139.0,-2.0,5.0,Increasing
2025-01-13T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,139.0,134.0,151.0,5.0,12.0,Increasing
2025-01-14T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,151.0,139.0,166.0,12.0,15.0,Increasing
2025-01-14T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,166.0,151.0,144.0,15.0,-22.0,Decreasing
2025-01-14T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,144.0,166.0,140.0,-22.0,-4.0,Decreasing
2025-01-14T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,140.0,144.0,148.0,-4.0,8.0,Increasing
2025-01-14T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,148.0,140.0,140.0,8.0,-8.0,Decreasing
2025-01-14T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,140.0,148.0,134.0,-8.0,-6.0,Decreasing
2025-01-14T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,134.0,140.0,150.0,-6.0,16.0,Increasing
2025-01-14T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,150.0,134.0,165.0,16.0,15.0,Increasing
2025-01-14T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,165.0,150.0,216.0,15.0,51.0,Increasing
2025-01-14T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,216.0,165.0,248.0,51.0,32.0,Increasing
2025-01-14T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,248.0,216.0,219.0,32.0,-29.0,Decreasing
2025-01-14T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,219.0,248.0,239.0,-29.0,20.0,Increasing
2025-01-14T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,239.0,219.0,280.0,20.0,41.0,Increasing
2025-01-14T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,280.0,239.0,299.0,41.0,19.0,Increasing
2025-01-14T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,299.0,280.0,301.0,19.0,2.0,Increasing
2025-01-14T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,301.0,299.0,381.0,2.0,80.0,Increasing
2025-01-14T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,381.0,301.0,362.0,80.0,-19.0,Decreasing
2025-01-14T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,362.0,381.0,332.0,-19.0,-30.0,Decreasing
2025-01-14T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,332.0,362.0,306.0,-30.0,-26.0,Decreasing
2025-01-14T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,306.0,332.0,292.0,-26.0,-14.0,Decreasing
2025-01-14T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,292.0,306.0,291.0,-14.0,-1.0,Decreasing
2025-01-14T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,291.0,292.0,320.0,-1.0,29.0,Increasing
2025-01-14T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,320.0,291.0,267.0,29.0,-53.0,Decreasing
2025-01-14T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,267.0,320.0,301.0,-53.0,34.0,Increasing
2025-01-15T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,301.0,267.0,321.0,34.0,20.0,Increasing
2025-01-15T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,321.0,301.0,318.0,20.0,-3.0,Decreasing
2025-01-15T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,318.0,321.0,279.0,-3.0,-39.0,Decreasing
2025-01-15T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,279.0,318.0,233.0,-39.0,-46.0,Decreasing
2025-01-15T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,233.0,279.0,202.0,-46.0,-31.0,Decreasing
2025-01-15T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,202.0,233.0,187.0,-31.0,-15.0,Decreasing
2025-01-15T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,187.0,202.0,188.0,-15.0,1.0,Increasing
2025-01-15T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,188.0,187.0,201.0,1.0,13.0,Increasing
2025-01-15T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,201.0,188.0,192.0,13.0,-9.0,Decreasing
2025-01-15T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,192.0,201.0,207.0,-9.0,15.0,Increasing
2025-01-15T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,207.0,192.0,215.0,15.0,8.0,Increasing
2025-01-15T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,215.0,207.0,185.0,8.0,-30.0,Decreasing
2025-01-15T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,185.0,215.0,156.0,-30.0,-29.0,Decreasing
2025-01-15T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,156.0,185.0,158.0,-29.0,2.0,Increasing
2025-01-15T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,158.0,156.0,151.0,2.0,-7.0,Decreasing
2025-01-15T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,151.0,158.0,145.0,-7.0,-6.0,Decreasing
2025-01-15T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,145.0,151.0,154.0,-6.0,9.0,Increasing
2025-01-15T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,154.0,145.0,0.0,9.0,-154.0,Decreasing
2025-01-15T18:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,154.0,136.0,-154.0,136.0,Increasing
2025-01-15T19:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,136.0,0.0,125.0,136.0,-11.0,Decreasing
2025-01-15T20:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,125.0,136.0,110.0,-11.0,-15.0,Decreasing
2025-01-15T21:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,110.0,125.0,115.0,-15.0,5.0,Increasing
2025-01-15T22:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,115.0,110.0,147.0,5.0,32.0,Increasing
2025-01-15T23:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,147.0,115.0,159.0,32.0,12.0,Increasing
2025-01-16T00:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,159.0,147.0,124.0,12.0,-35.0,Decreasing
2025-01-16T01:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,124.0,159.0,121.0,-35.0,-3.0,Decreasing
2025-01-16T02:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,121.0,124.0,101.0,-3.0,-20.0,Decreasing
2025-01-16T03:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,101.0,121.0,105.0,-20.0,4.0,Increasing
2025-01-16T04:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,105.0,101.0,125.0,4.0,20.0,Increasing
2025-01-16T05:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,125.0,105.0,129.0,20.0,4.0,Increasing
2025-01-16T06:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,129.0,125.0,127.0,4.0,-2.0,Decreasing
2025-01-16T07:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,127.0,129.0,142.0,-2.0,15.0,Increasing
2025-01-16T08:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,142.0,127.0,175.0,15.0,33.0,Increasing
2025-01-16T09:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,175.0,142.0,227.0,33.0,52.0,Increasing
2025-01-16T10:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,227.0,175.0,277.0,52.0,50.0,Increasing
2025-01-16T11:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,277.0,227.0,311.0,50.0,34.0,Increasing
2025-01-16T12:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,311.0,277.0,310.0,34.0,-1.0,Decreasing
2025-01-16T13:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,310.0,311.0,0.0,-1.0,-310.0,Decreasing
2025-01-16T14:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,0.0,310.0,228.0,-310.0,228.0,Increasing
2025-01-16T15:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,228.0,0.0,211.0,228.0,-17.0,Decreasing
2025-01-16T16:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,211.0,228.0,196.0,-17.0,-15.0,Decreasing
2025-01-16T17:30:00.000-05:00,US Diplomatic Post: New Delhi-8118,196.0,211.0,132.0,-15.0,-64.0,Decreasing
